confirmed,deaths,recovered,month,day
0.0,0.0,0.0,2,24
0.0,0.0,0.0,2,25
0.0,0.0,0.0,2,26
0.0,0.0,0.0,2,27
0.0,0.0,0.0,2,28
0.0,0.0,0.0,2,29
0.0,0.0,0.0,3,1
0.0,0.0,0.0,3,2
0.0,0.0,0.0,3,3
0.0,0.0,0.0,3,4
0.0,0.0,0.0,3,5
0.0,0.0,0.0,3,6
0.0,0.0,0.0,3,7
0.0,0.0,0.0,3,8
0.0,0.0,0.0,3,9
0.0,0.0,0.0,3,10
0.0,0.0,0.0,3,11
0.0,0.0,0.0,3,12
1.0,0.0,0.0,3,13
1.0,0.0,0.0,3,14
1.0,0.0,0.0,3,15
2.0,0.0,0.0,3,16
2.0,0.0,0.0,3,17
3.0,0.0,0.0,3,18
4.0,0.0,0.0,3,19
6.0,0.0,0.0,3,20
9.0,0.0,0.0,3,21
19.0,0.0,0.0,3,22
32.0,0.0,0.0,3,23
39.0,0.0,0.0,3,24
39.0,0.0,0.0,3,25
53.0,0.0,1.0,3,26
62.0,0.0,1.0,3,27
71.0,0.0,2.0,3,28
77.0,0.0,2.0,3,29
78.0,1.0,2.0,3,30
80.0,1.0,3.0,3,31
84.0,1.0,8.0,4,1
87.0,1.0,11.0,4,2
91.0,1.0,18.0,4,3
93.0,2.0,18.0,4,4
96.0,2.0,28.0,4,5
96.0,2.0,40.0,4,6
96.0,2.0,40.0,4,7
99.0,2.0,40.0,4,8
100.0,2.0,47.0,4,9
103.0,2.0,59.0,4,10
103.0,2.0,59.0,4,11
103.0,2.0,59.0,4,12
102.0,2.0,59.0,4,13
103.0,2.0,72.0,4,14
103.0,3.0,72.0,4,15
103.0,3.0,82.0,4,16
103.0,3.0,81.0,4,17
103.0,3.0,88.0,4,18
103.0,3.0,88.0,4,19
104.0,3.0,91.0,4,20
104.0,3.0,92.0,4,21
104.0,3.0,93.0,4,22
104.0,3.0,93.0,4,23
105.0,3.0,97.0,4,24
106.0,3.0,98.0,4,25
106.0,3.0,99.0,4,26
106.0,3.0,100.0,4,27
106.0,3.0,101.0,4,28
106.0,3.0,101.0,4,29
106.0,3.0,103.0,4,30
106.0,3.0,103.0,5,1
106.0,3.0,103.0,5,2
106.0,3.0,103.0,5,3
107.0,3.0,103.0,5,4
0.0,0.0,0.0,1,22
0.0,0.0,0.0,1,23
0.0,0.0,0.0,1,24
0.0,0.0,0.0,1,25
3.0,0.0,0.0,1,26
4.0,0.0,0.0,1,27
4.0,0.0,0.0,1,28
4.0,0.0,0.0,1,29
4.0,0.0,2.0,1,30
4.0,0.0,2.0,1,31
4.0,0.0,2.0,2,1
4.0,0.0,2.0,2,2
4.0,0.0,2.0,2,3
4.0,0.0,2.0,2,4
4.0,0.0,2.0,2,5
4.0,0.0,2.0,2,6
4.0,0.0,2.0,2,7
4.0,0.0,2.0,2,8
4.0,0.0,2.0,2,9
4.0,0.0,2.0,2,10
4.0,0.0,2.0,2,11
4.0,0.0,2.0,2,12
4.0,0.0,4.0,2,13
4.0,0.0,4.0,2,14
4.0,0.0,4.0,2,15
4.0,0.0,4.0,2,16
4.0,0.0,4.0,2,17
4.0,0.0,4.0,2,18
4.0,0.0,4.0,2,19
4.0,0.0,4.0,2,20
4.0,0.0,4.0,2,21
4.0,0.0,4.0,2,22
4.0,0.0,4.0,2,23
4.0,0.0,4.0,2,24
4.0,0.0,4.0,2,25
4.0,0.0,4.0,2,26
4.0,0.0,4.0,2,27
4.0,0.0,4.0,2,28
4.0,0.0,4.0,2,29
6.0,0.0,4.0,3,1
6.0,0.0,4.0,3,2
13.0,0.0,4.0,3,3
22.0,1.0,4.0,3,4
22.0,1.0,4.0,3,5
26.0,1.0,4.0,3,6
28.0,1.0,4.0,3,7
38.0,2.0,4.0,3,8
48.0,2.0,4.0,3,9
55.0,2.0,4.0,3,10
65.0,2.0,4.0,3,11
65.0,2.0,4.0,3,12
92.0,2.0,4.0,3,13
112.0,2.0,4.0,3,14
134.0,2.0,4.0,3,15
171.0,2.0,4.0,3,16
210.0,4.0,4.0,3,17
267.0,5.0,4.0,3,18
307.0,5.0,4.0,3,19
353.0,6.0,4.0,3,20
436.0,6.0,4.0,3,21
669.0,6.0,4.0,3,22
669.0,6.0,4.0,3,23
818.0,7.0,4.0,3,24
1029.0,7.0,4.0,3,25
1219.0,7.0,4.0,3,26
1405.0,7.0,4.0,3,27
1617.0,8.0,4.0,3,28
1791.0,8.0,4.0,3,29
2032.0,8.0,4.0,3,30
2032.0,8.0,4.0,3,31
2182.0,9.0,4.0,4,1
2298.0,10.0,4.0,4,2
2389.0,12.0,4.0,4,3
2493.0,12.0,4.0,4,4
2580.0,16.0,4.0,4,5
2637.0,18.0,4.0,4,6
2686.0,21.0,4.0,4,7
2734.0,21.0,4.0,4,8
2773.0,21.0,4.0,4,9
2822.0,22.0,4.0,4,10
2857.0,23.0,4.0,4,11
2857.0,24.0,4.0,4,12
2863.0,25.0,4.0,4,13
2870.0,25.0,4.0,4,14
2886.0,25.0,4.0,4,15
2897.0,25.0,4.0,4,16
2926.0,26.0,1379.0,4,17
2936.0,26.0,1379.0,4,18
2957.0,26.0,1379.0,4,19
2963.0,26.0,1379.0,4,20
2969.0,26.0,1755.0,4,21
2971.0,26.0,1926.0,4,22
2976.0,31.0,2006.0,4,23
2982.0,33.0,2056.0,4,24
2994.0,33.0,2193.0,4,25
3002.0,34.0,2208.0,4,26
3004.0,34.0,2227.0,4,27
3016.0,39.0,2266.0,4,28
3016.0,40.0,2284.0,4,29
3025.0,41.0,2293.0,4,30
3030.0,41.0,2293.0,5,1
3035.0,42.0,2306.0,5,2
3033.0,42.0,2328.0,5,3
3035.0,43.0,2349.0,5,4
0.0,0.0,0.0,1,22
0.0,0.0,0.0,1,23
0.0,0.0,0.0,1,24
0.0,0.0,0.0,1,25
0.0,0.0,0.0,1,26
0.0,0.0,0.0,1,27
0.0,0.0,0.0,1,28
0.0,0.0,0.0,1,29
0.0,0.0,0.0,1,30
0.0,0.0,0.0,1,31
0.0,0.0,0.0,2,1
0.0,0.0,0.0,2,2
0.0,0.0,0.0,2,3
0.0,0.0,0.0,2,4
0.0,0.0,0.0,2,5
0.0,0.0,0.0,2,6
0.0,0.0,0.0,2,7
0.0,0.0,0.0,2,8
0.0,0.0,0.0,2,9
0.0,0.0,0.0,2,10
0.0,0.0,0.0,2,11
0.0,0.0,0.0,2,12
0.0,0.0,0.0,2,13
0.0,0.0,0.0,2,14
0.0,0.0,0.0,2,15
0.0,0.0,0.0,2,16
0.0,0.0,0.0,2,17
0.0,0.0,0.0,2,18
0.0,0.0,0.0,2,19
0.0,0.0,0.0,2,20
0.0,0.0,0.0,2,21
0.0,0.0,0.0,2,22
0.0,0.0,0.0,2,23
0.0,0.0,0.0,2,24
0.0,0.0,0.0,2,25
0.0,0.0,0.0,2,26
0.0,0.0,0.0,2,27
0.0,0.0,0.0,2,28
0.0,0.0,0.0,2,29
0.0,0.0,0.0,3,1
0.0,0.0,0.0,3,2
0.0,0.0,0.0,3,3
1.0,0.0,0.0,3,4
1.0,0.0,0.0,3,5
0.0,0.0,0.0,3,6
0.0,0.0,0.0,3,7
0.0,0.0,0.0,3,8
0.0,0.0,0.0,3,9
1.0,0.0,0.0,3,10
1.0,0.0,0.0,3,11
1.0,0.0,0.0,3,12
1.0,0.0,0.0,3,13
1.0,0.0,0.0,3,14
1.0,0.0,0.0,3,15
1.0,0.0,0.0,3,16
1.0,0.0,0.0,3,17
1.0,0.0,0.0,3,18
1.0,0.0,0.0,3,19
3.0,0.0,0.0,3,20
3.0,0.0,0.0,3,21
5.0,0.0,0.0,3,22
5.0,0.0,0.0,3,23
6.0,0.0,0.0,3,24
6.0,0.0,0.0,3,25
12.0,0.0,0.0,3,26
12.0,0.0,0.0,3,27
15.0,0.0,0.0,3,28
15.0,0.0,0.0,3,29
15.0,0.0,0.0,3,30
17.0,0.0,0.0,3,31
19.0,0.0,0.0,4,1
21.0,0.0,0.0,4,2
22.0,0.0,0.0,4,3
26.0,0.0,1.0,4,4
27.0,0.0,1.0,4,5
28.0,0.0,2.0,4,6
28.0,0.0,2.0,4,7
28.0,0.0,2.0,4,8
28.0,0.0,2.0,4,9
28.0,0.0,2.0,4,10
28.0,0.0,2.0,4,11
28.0,0.0,2.0,4,12
28.0,0.0,2.0,4,13
28.0,0.0,6.0,4,14
28.0,0.0,6.0,4,15
28.0,0.0,6.0,4,16
28.0,0.0,9.0,4,17
28.0,0.0,9.0,4,18
28.0,0.0,9.0,4,19
28.0,0.0,12.0,4,20
28.0,0.0,15.0,4,21
28.0,0.0,16.0,4,22
28.0,0.0,16.0,4,23
28.0,0.0,20.0,4,24
28.0,0.0,23.0,4,25
28.0,0.0,23.0,4,26
28.0,0.0,23.0,4,27
28.0,0.0,25.0,4,28
28.0,0.0,25.0,4,29
28.0,0.0,25.0,4,30
27.0,0.0,24.0,5,1
29.0,0.0,24.0,5,2
29.0,0.0,24.0,5,3
29.0,0.0,24.0,5,4
0.0,0.0,0.0,1,22
0.0,0.0,0.0,1,23
0.0,0.0,0.0,1,24
0.0,0.0,0.0,1,25
0.0,0.0,0.0,1,26
0.0,0.0,0.0,1,27
0.0,0.0,0.0,1,28
1.0,0.0,0.0,1,29
3.0,0.0,0.0,1,30
2.0,0.0,0.0,1,31
3.0,0.0,0.0,2,1
2.0,0.0,0.0,2,2
2.0,0.0,0.0,2,3
3.0,0.0,0.0,2,4
3.0,0.0,0.0,2,5
4.0,0.0,0.0,2,6
5.0,0.0,0.0,2,7
5.0,0.0,0.0,2,8
5.0,0.0,0.0,2,9
5.0,0.0,0.0,2,10
5.0,0.0,0.0,2,11
5.0,0.0,0.0,2,12
5.0,0.0,0.0,2,13
5.0,0.0,0.0,2,14
5.0,0.0,0.0,2,15
5.0,0.0,0.0,2,16
5.0,0.0,0.0,2,17
5.0,0.0,0.0,2,18
5.0,0.0,0.0,2,19
5.0,0.0,0.0,2,20
5.0,0.0,1.0,2,21
5.0,0.0,1.0,2,22
5.0,0.0,1.0,2,23
5.0,0.0,1.0,2,24
5.0,0.0,1.0,2,25
5.0,0.0,1.0,2,26
5.0,0.0,1.0,2,27
5.0,0.0,1.0,2,28
9.0,0.0,1.0,2,29
9.0,0.0,1.0,3,1
9.0,0.0,1.0,3,2
11.0,0.0,1.0,3,3
11.0,0.0,1.0,3,4
13.0,0.0,8.0,3,5
13.0,0.0,8.0,3,6
13.0,0.0,8.0,3,7
15.0,0.0,8.0,3,8
15.0,0.0,8.0,3,9
18.0,0.0,8.0,3,10
20.0,0.0,8.0,3,11
20.0,0.0,8.0,3,12
35.0,0.0,8.0,3,13
46.0,0.0,8.0,3,14
61.0,0.0,8.0,3,15
68.0,0.0,8.0,3,16
78.0,0.0,8.0,3,17
94.0,0.0,8.0,3,18
144.0,0.0,8.0,3,19
184.0,0.0,8.0,3,20
221.0,0.0,8.0,3,21
259.0,0.0,8.0,3,22
319.0,0.0,8.0,3,23
397.0,0.0,8.0,3,24
443.0,0.0,8.0,3,25
493.0,1.0,8.0,3,26
555.0,1.0,8.0,3,27
625.0,1.0,8.0,3,28
656.0,2.0,8.0,3,29
689.0,2.0,8.0,3,30
743.0,2.0,8.0,3,31
781.0,2.0,8.0,4,1
835.0,4.0,8.0,4,2
873.0,4.0,8.0,4,3
900.0,4.0,8.0,4,4
907.0,4.0,8.0,4,5
921.0,4.0,173.0,4,6
934.0,4.0,173.0,4,7
943.0,4.0,173.0,4,8
953.0,4.0,345.0,4,9
965.0,4.0,372.0,4,10
974.0,5.0,372.0,4,11
983.0,5.0,372.0,4,12
987.0,5.0,372.0,4,13
998.0,5.0,442.0,4,14
999.0,5.0,442.0,4,15
1001.0,5.0,442.0,4,16
1007.0,5.0,442.0,4,17
1015.0,6.0,738.0,4,18
1019.0,6.0,738.0,4,19
1019.0,6.0,738.0,4,20
1024.0,6.0,738.0,4,21
1024.0,6.0,738.0,4,22
1026.0,6.0,738.0,4,23
1026.0,6.0,738.0,4,24
1026.0,6.0,803.0,4,25
1030.0,6.0,926.0,4,26
1033.0,6.0,926.0,4,27
1034.0,6.0,934.0,4,28
1033.0,6.0,943.0,4,29
1033.0,6.0,948.0,4,30
1034.0,6.0,965.0,5,1
1035.0,6.0,976.0,5,2
1038.0,6.0,980.0,5,3
1043.0,6.0,980.0,5,4
0.0,0.0,0.0,1,22
0.0,0.0,0.0,1,23
0.0,0.0,0.0,1,24
0.0,0.0,0.0,1,25
0.0,0.0,0.0,1,26
0.0,0.0,0.0,1,27
0.0,0.0,0.0,1,28
0.0,0.0,0.0,1,29
0.0,0.0,0.0,1,30
0.0,0.0,0.0,1,31
1.0,0.0,0.0,2,1
2.0,0.0,0.0,2,2
2.0,0.0,0.0,2,3
2.0,0.0,0.0,2,4
2.0,0.0,0.0,2,5
2.0,0.0,0.0,2,6
2.0,0.0,0.0,2,7
2.0,0.0,0.0,2,8
2.0,0.0,0.0,2,9
2.0,0.0,0.0,2,10
2.0,0.0,0.0,2,11
2.0,0.0,0.0,2,12
2.0,0.0,0.0,2,13
2.0,0.0,0.0,2,14
2.0,0.0,0.0,2,15
2.0,0.0,0.0,2,16
2.0,0.0,2.0,2,17
2.0,0.0,2.0,2,18
2.0,0.0,2.0,2,19
2.0,0.0,2.0,2,20
2.0,0.0,2.0,2,21
2.0,0.0,2.0,2,22
2.0,0.0,2.0,2,23
2.0,0.0,2.0,2,24
2.0,0.0,2.0,2,25
2.0,0.0,2.0,2,26
2.0,0.0,2.0,2,27
2.0,0.0,2.0,2,28
3.0,0.0,2.0,2,29
3.0,0.0,2.0,3,1
3.0,0.0,2.0,3,2
3.0,0.0,2.0,3,3
5.0,0.0,2.0,3,4
5.0,0.0,2.0,3,5
7.0,0.0,2.0,3,6
7.0,0.0,2.0,3,7
7.0,0.0,2.0,3,8
7.0,0.0,2.0,3,9
7.0,0.0,2.0,3,10
9.0,0.0,2.0,3,11
9.0,0.0,2.0,3,12
16.0,0.0,3.0,3,13
19.0,0.0,3.0,3,14
20.0,0.0,3.0,3,15
29.0,0.0,3.0,3,16
29.0,0.0,3.0,3,17
37.0,0.0,3.0,3,18
42.0,0.0,3.0,3,19
50.0,0.0,3.0,3,20
67.0,0.0,3.0,3,21
100.0,0.0,3.0,3,22
134.0,0.0,3.0,3,23
170.0,0.0,3.0,3,24
170.0,0.0,6.0,3,25
235.0,0.0,6.0,3,26
257.0,0.0,6.0,3,27
287.0,0.0,6.0,3,28
299.0,0.0,6.0,3,29
305.0,0.0,6.0,3,30
337.0,0.0,6.0,3,31
367.0,0.0,6.0,4,1
367.0,0.0,6.0,4,2
396.0,0.0,46.0,4,3
407.0,0.0,46.0,4,4
407.0,0.0,46.0,4,5
411.0,0.0,53.0,4,6
411.0,1.0,53.0,4,7
415.0,2.0,53.0,4,8
420.0,3.0,120.0,4,9
428.0,3.0,179.0,4,10
429.0,3.0,179.0,4,11
429.0,4.0,179.0,4,12
429.0,4.0,179.0,4,13
433.0,4.0,240.0,4,14
433.0,4.0,240.0,4,15
433.0,4.0,279.0,4,16
435.0,4.0,331.0,4,17
435.0,4.0,331.0,4,18
435.0,4.0,331.0,4,19
435.0,4.0,369.0,4,20
437.0,4.0,376.0,4,21
438.0,4.0,388.0,4,22
438.0,4.0,394.0,4,23
438.0,4.0,401.0,4,24
438.0,4.0,402.0,4,25
438.0,4.0,411.0,4,26
438.0,4.0,414.0,4,27
438.0,4.0,420.0,4,28
438.0,4.0,420.0,4,29
438.0,4.0,420.0,4,30
438.0,4.0,422.0,5,1
438.0,4.0,427.0,5,2
438.0,4.0,427.0,5,3
438.0,4.0,427.0,5,4
0.0,0.0,0.0,1,22
0.0,0.0,0.0,1,23
0.0,0.0,0.0,1,24
0.0,0.0,0.0,1,25
0.0,0.0,0.0,1,26
0.0,0.0,0.0,1,27
0.0,0.0,0.0,1,28
0.0,0.0,0.0,1,29
0.0,0.0,0.0,1,30
0.0,0.0,0.0,1,31
0.0,0.0,0.0,2,1
0.0,0.0,0.0,2,2
0.0,0.0,0.0,2,3
0.0,0.0,0.0,2,4
0.0,0.0,0.0,2,5
0.0,0.0,0.0,2,6
0.0,0.0,0.0,2,7
0.0,0.0,0.0,2,8
0.0,0.0,0.0,2,9
0.0,0.0,0.0,2,10
0.0,0.0,0.0,2,11
0.0,0.0,0.0,2,12
0.0,0.0,0.0,2,13
0.0,0.0,0.0,2,14
0.0,0.0,0.0,2,15
0.0,0.0,0.0,2,16
0.0,0.0,0.0,2,17
0.0,0.0,0.0,2,18
0.0,0.0,0.0,2,19
0.0,0.0,0.0,2,20
0.0,0.0,0.0,2,21
0.0,0.0,0.0,2,22
0.0,0.0,0.0,2,23
0.0,0.0,0.0,2,24
0.0,0.0,0.0,2,25
0.0,0.0,0.0,2,26
0.0,0.0,0.0,2,27
0.0,0.0,0.0,2,28
0.0,0.0,0.0,2,29
0.0,0.0,0.0,3,1
1.0,0.0,0.0,3,2
1.0,0.0,0.0,3,3
1.0,0.0,0.0,3,4
1.0,0.0,0.0,3,5
1.0,0.0,0.0,3,6
1.0,0.0,0.0,3,7
2.0,0.0,0.0,3,8
2.0,0.0,0.0,3,9
2.0,0.0,0.0,3,10
3.0,0.0,0.0,3,11
3.0,0.0,0.0,3,12
5.0,0.0,0.0,3,13
5.0,0.0,0.0,3,14
6.0,0.0,0.0,3,15
7.0,0.0,0.0,3,16
7.0,0.0,0.0,3,17
10.0,0.0,0.0,3,18
10.0,0.0,3.0,3,19
10.0,0.0,3.0,3,20
16.0,0.0,3.0,3,21
22.0,0.0,3.0,3,22
28.0,0.0,3.0,3,23
28.0,0.0,3.0,3,24
36.0,0.0,3.0,3,25
47.0,0.0,3.0,3,26
47.0,0.0,3.0,3,27
62.0,0.0,5.0,3,28
66.0,0.0,5.0,3,29
66.0,0.0,5.0,3,30
69.0,1.0,5.0,3,31
69.0,2.0,5.0,4,1
72.0,2.0,5.0,4,2
74.0,2.0,5.0,4,3
80.0,2.0,5.0,4,4
82.0,2.0,5.0,4,5
86.0,2.0,26.0,4,6
89.0,2.0,26.0,4,7
98.0,3.0,26.0,4,8
111.0,3.0,48.0,4,9
122.0,4.0,48.0,4,10
133.0,4.0,48.0,4,11
133.0,5.0,48.0,4,12
144.0,5.0,48.0,4,13
165.0,6.0,53.0,4,14
165.0,6.0,53.0,4,15
169.0,6.0,67.0,4,16
180.0,7.0,67.0,4,17
188.0,7.0,67.0,4,18
195.0,7.0,67.0,4,19
200.0,7.0,71.0,4,20
201.0,7.0,74.0,4,21
205.0,7.0,77.0,4,22
207.0,8.0,91.0,4,23
207.0,9.0,106.0,4,24
207.0,10.0,117.0,4,25
212.0,11.0,123.0,4,26
214.0,11.0,132.0,4,27
218.0,11.0,137.0,4,28
219.0,12.0,144.0,4,29
221.0,13.0,153.0,4,30
221.0,13.0,157.0,5,1
221.0,13.0,158.0,5,2
221.0,13.0,164.0,5,3
221.0,13.0,165.0,5,4
0.0,0.0,0.0,1,22
0.0,0.0,0.0,1,23
0.0,0.0,0.0,1,24
0.0,0.0,0.0,1,25
1.0,0.0,0.0,1,26
1.0,0.0,0.0,1,27
1.0,0.0,0.0,1,28
1.0,0.0,0.0,1,29
2.0,0.0,0.0,1,30
3.0,0.0,0.0,1,31
4.0,0.0,0.0,2,1
4.0,0.0,0.0,2,2
4.0,0.0,0.0,2,3
4.0,0.0,0.0,2,4
4.0,0.0,0.0,2,5
4.0,0.0,0.0,2,6
4.0,0.0,0.0,2,7
4.0,0.0,0.0,2,8
4.0,0.0,0.0,2,9
4.0,0.0,0.0,2,10
4.0,0.0,0.0,2,11
4.0,0.0,0.0,2,12
4.0,0.0,4.0,2,13
4.0,0.0,4.0,2,14
4.0,0.0,4.0,2,15
4.0,0.0,4.0,2,16
4.0,0.0,4.0,2,17
4.0,0.0,4.0,2,18
4.0,0.0,4.0,2,19
4.0,0.0,4.0,2,20
4.0,0.0,4.0,2,21
4.0,0.0,4.0,2,22
4.0,0.0,4.0,2,23
4.0,0.0,4.0,2,24
4.0,0.0,4.0,2,25
4.0,0.0,4.0,2,26
4.0,0.0,4.0,2,27
4.0,0.0,4.0,2,28
7.0,0.0,4.0,2,29
7.0,0.0,4.0,3,1
9.0,0.0,4.0,3,2
9.0,0.0,4.0,3,3
10.0,0.0,4.0,3,4
10.0,0.0,7.0,3,5
10.0,0.0,7.0,3,6
11.0,0.0,7.0,3,7
11.0,0.0,7.0,3,8
15.0,0.0,7.0,3,9
18.0,0.0,7.0,3,10
21.0,0.0,7.0,3,11
21.0,0.0,7.0,3,12
36.0,0.0,8.0,3,13
49.0,0.0,8.0,3,14
57.0,0.0,8.0,3,15
71.0,0.0,8.0,3,16
94.0,0.0,8.0,3,17
121.0,0.0,8.0,3,18
121.0,0.0,8.0,3,19
121.0,0.0,8.0,3,20
229.0,0.0,8.0,3,21
355.0,0.0,70.0,3,22
355.0,0.0,70.0,3,23
411.0,0.0,97.0,3,24
466.0,0.0,97.0,3,25
520.0,3.0,149.0,3,26
574.0,3.0,171.0,3,27
685.0,3.0,191.0,3,28
769.0,4.0,191.0,3,29
821.0,4.0,191.0,3,30
917.0,4.0,291.0,3,31
968.0,4.0,343.0,4,1
1036.0,5.0,422.0,4,2
1085.0,7.0,476.0,4,3
1115.0,8.0,527.0,4,4
1135.0,8.0,573.0,4,5
1158.0,10.0,620.0,4,6
1191.0,11.0,620.0,4,7
1212.0,12.0,620.0,4,8
1228.0,12.0,736.0,4,9
1241.0,13.0,926.0,4,10
1265.0,14.0,926.0,4,11
1268.0,14.0,926.0,4,12
1281.0,14.0,926.0,4,13
1291.0,14.0,1118.0,4,14
1299.0,14.0,1118.0,4,15
1299.0,14.0,1137.0,4,16
1302.0,14.0,1159.0,4,17
1319.0,14.0,1172.0,4,18
1328.0,14.0,1172.0,4,19
1329.0,14.0,1196.0,4,20
1336.0,14.0,1202.0,4,21
1336.0,14.0,1243.0,4,22
1337.0,16.0,1251.0,4,23
1343.0,16.0,1254.0,4,24
1346.0,16.0,1262.0,4,25
1349.0,17.0,1265.0,4,26
1349.0,17.0,1280.0,4,27
1354.0,18.0,1287.0,4,28
1361.0,18.0,1291.0,4,29
1364.0,18.0,1293.0,4,30
1371.0,18.0,1300.0,5,1
1384.0,18.0,1300.0,5,2
1406.0,18.0,1300.0,5,3
1423.0,18.0,1311.0,5,4
0.0,0.0,0.0,1,22
0.0,0.0,0.0,1,23
0.0,0.0,0.0,1,24
0.0,0.0,0.0,1,25
0.0,0.0,0.0,1,26
0.0,0.0,0.0,1,27
0.0,0.0,0.0,1,28
0.0,0.0,0.0,1,29
0.0,0.0,0.0,1,30
0.0,0.0,0.0,1,31
0.0,0.0,0.0,2,1
0.0,0.0,0.0,2,2
0.0,0.0,0.0,2,3
0.0,0.0,0.0,2,4
0.0,0.0,0.0,2,5
0.0,0.0,0.0,2,6
0.0,0.0,0.0,2,7
0.0,0.0,0.0,2,8
0.0,0.0,0.0,2,9
0.0,0.0,0.0,2,10
0.0,0.0,0.0,2,11
0.0,0.0,0.0,2,12
0.0,0.0,0.0,2,13
0.0,0.0,0.0,2,14
0.0,0.0,0.0,2,15
0.0,0.0,0.0,2,16
0.0,0.0,0.0,2,17
0.0,0.0,0.0,2,18
0.0,0.0,0.0,2,19
0.0,0.0,0.0,2,20
0.0,0.0,0.0,2,21
0.0,0.0,0.0,2,22
0.0,0.0,0.0,2,23
0.0,0.0,0.0,2,24
0.0,0.0,0.0,2,25
0.0,0.0,0.0,2,26
0.0,0.0,0.0,2,27
0.0,0.0,0.0,2,28
2.0,0.0,0.0,2,29
2.0,1.0,0.0,3,1
2.0,1.0,0.0,3,2
2.0,1.0,0.0,3,3
2.0,1.0,0.0,3,4
3.0,1.0,0.0,3,5
3.0,1.0,0.0,3,6
3.0,1.0,0.0,3,7
3.0,1.0,0.0,3,8
4.0,1.0,0.0,3,9
6.0,1.0,0.0,3,10
9.0,1.0,0.0,3,11
9.0,1.0,0.0,3,12
14.0,1.0,0.0,3,13
17.0,1.0,0.0,3,14
17.0,1.0,0.0,3,15
28.0,1.0,0.0,3,16
31.0,1.0,0.0,3,17
35.0,1.0,0.0,3,18
52.0,1.0,0.0,3,19
64.0,1.0,0.0,3,20
90.0,1.0,0.0,3,21
120.0,1.0,0.0,3,22
140.0,1.0,0.0,3,23
175.0,1.0,0.0,3,24
175.0,1.0,1.0,3,25
231.0,2.0,1.0,3,26
231.0,2.0,1.0,3,27
278.0,2.0,28.0,3,28
311.0,2.0,28.0,3,29
355.0,2.0,41.0,3,30
364.0,2.0,41.0,3,31
392.0,2.0,48.0,4,1
400.0,2.0,64.0,4,2
400.0,2.0,92.0,4,3
436.0,2.0,92.0,4,4
453.0,3.0,92.0,4,5
460.0,4.0,162.0,4,6
460.0,4.0,162.0,4,7
481.0,6.0,162.0,4,8
495.0,6.0,170.0,4,9
506.0,6.0,203.0,4,10
514.0,6.0,216.0,4,11
514.0,6.0,216.0,4,12
517.0,6.0,216.0,4,13
527.0,6.0,251.0,4,14
527.0,6.0,251.0,4,15
532.0,6.0,338.0,4,16
541.0,7.0,340.0,4,17
544.0,7.0,340.0,4,18
545.0,7.0,340.0,4,19
545.0,7.0,435.0,4,20
546.0,7.0,443.0,4,21
546.0,7.0,451.0,4,22
546.0,7.0,458.0,4,23
548.0,8.0,464.0,4,24
549.0,8.0,478.0,4,25
549.0,8.0,486.0,4,26
549.0,8.0,486.0,4,27
550.0,8.0,495.0,4,28
551.0,8.0,507.0,4,29
551.0,8.0,507.0,4,30
551.0,8.0,511.0,5,1
551.0,8.0,520.0,5,2
551.0,9.0,523.0,5,3
551.0,9.0,528.0,5,4
0.0,0.0,0.0,1,22
0.0,0.0,0.0,1,23
0.0,0.0,0.0,1,24
0.0,0.0,0.0,1,25
0.0,0.0,0.0,1,26
0.0,0.0,0.0,1,27
0.0,0.0,0.0,1,28
0.0,0.0,0.0,1,29
0.0,0.0,0.0,1,30
0.0,0.0,0.0,1,31
0.0,0.0,0.0,2,1
0.0,0.0,0.0,2,2
0.0,0.0,0.0,2,3
0.0,0.0,0.0,2,4
0.0,0.0,0.0,2,5
0.0,0.0,0.0,2,6
0.0,0.0,0.0,2,7
0.0,0.0,0.0,2,8
0.0,0.0,0.0,2,9
0.0,0.0,0.0,2,10
0.0,0.0,0.0,2,11
0.0,0.0,0.0,2,12
0.0,0.0,0.0,2,13
0.0,0.0,0.0,2,14
0.0,0.0,0.0,2,15
0.0,0.0,0.0,2,16
0.0,0.0,0.0,2,17
0.0,0.0,0.0,2,18
0.0,0.0,0.0,2,19
0.0,0.0,0.0,2,20
0.0,0.0,0.0,2,21
0.0,0.0,0.0,2,22
0.0,0.0,0.0,2,23
0.0,0.0,0.0,2,24
2.0,0.0,0.0,2,25
2.0,0.0,0.0,2,26
3.0,0.0,0.0,2,27
3.0,0.0,0.0,2,28
9.0,0.0,0.0,2,29
14.0,0.0,0.0,3,1
18.0,0.0,0.0,3,2
21.0,0.0,0.0,3,3
29.0,0.0,0.0,3,4
41.0,0.0,0.0,3,5
55.0,0.0,0.0,3,6
79.0,0.0,0.0,3,7
104.0,0.0,0.0,3,8
131.0,0.0,2.0,3,9
182.0,0.0,4.0,3,10
246.0,0.0,4.0,3,11
302.0,1.0,4.0,3,12
504.0,1.0,6.0,3,13
655.0,1.0,6.0,3,14
860.0,1.0,6.0,3,15
1018.0,3.0,6.0,3,16
1332.0,3.0,1.0,3,17
1646.0,4.0,9.0,3,18
2013.0,6.0,9.0,3,19
2388.0,6.0,9.0,3,20
2814.0,8.0,9.0,3,21
3582.0,16.0,9.0,3,22
4474.0,21.0,9.0,3,23
5283.0,28.0,9.0,3,24
5588.0,30.0,9.0,3,25
6909.0,49.0,112.0,3,26
