new_cases,total_cases,total_deaths,new_deaths
31,369,4,2
17,386,4,0
14,400,5,1
6,406,6,1
9,415,6,0
9,424,7,1
32,456,7,0
17,473,7,0
21,494,7,0
7,501,7,0
11,512,8,1
6,6,0,0
2,8,0,0
8,16,0,0
7,23,0,0
0,23,0,0
10,33,0,0
0,33,0,0
13,46,0,0
3,49,0,0
6,55,0,0
10,65,0,0
18,83,0,0
21,104,0,0
29,133,1,1
12,145,1,0
4,149,2,1
24,173,2,0
14,187,2,0
3,190,2,0
37,227,2,0
39,266,2,0
76,342,2,0
55,397,2,0
107,504,2,0
51,555,3,1
27,582,3,0
42,624,3,0
172,796,4,1
69,865,4,0
1,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
4,5,0,0
0,5,0,0
1,6,0,0
0,6,0,0
0,6,0,0
0,6,0,0
0,6,0,0
0,6,0,0
1,7,0,0
0,7,0,0
0,7,0,0
0,7,0,0
0,7,0,0
1,8,0,0
0,8,0,0
0,8,0,0
0,8,0,0
0,8,0,0
10,10,0,0
5,15,0,0
18,33,0,0
0,33,0,0
0,33,0,0
0,33,0,0
3,36,0,0
0,36,0,0
0,36,0,0
48,84,0,0
7,91,0,0
15,106,0,0
1,107,1,1
12,119,1,0
0,119,1,0
0,119,1,0
16,135,3,2
0,135,3,0
8,143,3,0
1,144,3,0
0,144,3,0
0,144,5,2
4,148,5,0
11,159,5,0
7,166,7,2
1,167,8,1
4,171,9,1
4,175,9,0
0,175,9,0
6,181,9,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
2,2,0,0
0,2,0,0
0,2,0,0
0,2,0,0
0,2,0,0
0,2,0,0
0,2,0,0
3,5,0,0
0,5,0,0
2,7,0,0
1,8,0,0
1,9,0,0
1,10,0,0
0,10,0,0
2,12,0,0
1,13,0,0
1,14,0,0
0,14,0,0
1,15,0,0
0,15,0,0
1,16,0,0
0,16,0,0
0,16,0,0
0,16,0,0
0,16,0,0
0,16,0,0
0,16,0,0
0,16,0,0
0,16,0,0
0,16,0,0
0,16,0,0
0,16,0,0
0,16,0,0
0,16,0,0
0,16,0,0
0,16,0,0
0,16,0,0
0,16,0,0
0,16,0,0
1,17,0,0
4,21,0,0
9,30,0,0
1,31,0,0
4,35,0,0
4,39,0,0
5,44,0,0
5,49,0,0
4,53,0,0
4,57,0,0
4,61,0,0
0,61,0,0
15,76,0,0
9,85,0,0
2,87,0,0
7,94,0,0
24,118,0,0
5,123,0,0
11,134,0,0
14,148,0,0
5,153,0,0
16,169,0,0
54,223,0,0
5,228,0,0
1,229,0,0
0,229,0,0
6,235,0,0
4,239,0,0
0,239,0,0
1,240,0,0
1,241,0,0
4,245,0,0
6,251,0,0
0,251,0,0
4,255,0,0
2,257,0,0
1,258,0,0
4,262,0,0
27,27,0,0
0,27,0,0
0,27,0,0
17,44,0,0
0,44,0,0
15,59,0,0
0,59,0,0
0,59,0,0
0,59,0,0
0,59,0,0
0,59,0,0
0,59,1,1
0,59,1,0
1,60,1,0
0,60,1,0
1,61,2,1
0,61,2,0
5,66,2,0
17,83,2,0
136,219,3,1
20,239,3,0
153,392,6,3
142,534,17,11
97,631,17,0
266,897,26,9
453,1350,41,15
673,2023,56,15
797,2820,81,25
1767,4587,106,25
1480,6067,132,26
1756,7823,170,38
2003,9826,213,43
2120,11946,259,46
2608,14554,305,46
2818,17372,362,57
3243,20615,427,65
3907,24522,493,66
3751,28273,565,72
3218,31491,638,73
3442,34933,724,86
2619,37552,813,89
2988,40540,910,97
2565,43105,1018,108
2072,45177,1115,97
15151,60328,1370,255
4215,64543,1383,13
2560,67103,1527,144
2162,69265,1669,142
2067,71332,1775,106
1995,73327,1873,98
1864,75191,2012,139
532,75723,2128,116
996,76719,2247,119
1085,77804,2359,112
1008,78812,2463,104
527,79339,2619,156
793,80132,2698,79
863,80995,2762,64
1106,82101,2800,38
1264,83365,2857,57
1838,85203,2921,64
1821,87024,2979,58
2044,89068,3046,67
1797,90865,3118,72
2212,93077,3202,84
2239,95316,3282,80
2856,98172,3385,103
3961,102133,3488,103
3691,105824,3585,97
3871,109695,3814,229
4537,114232,4023,209
4378,118610,4292,269
6887,125497,4618,326
8355,133852,4969,351
9375,143227,5407,438
11547,154774,5761,354
12644,167418,6506,745
12678,180096,7102,596
14740,194836,7891,789
18314,213150,8842,951
29214,242364,9883,1041
28742,271106,11249,1366
34082,305188,12944,1695
32945,338133,14601,1657
39785,377918,16363,1762
38927,416845,18563,2200
51204,468049,20989,2426
59718,527767,23670,2681
63923,591690,26988,3318
65178,656868,30449,3461
58490,715358,33574,3125
61775,777133,37272,3698
74208,851341,41889,4617
77149,928490,46884,4995
77447,1005937,51572,4688
81714,1087651,58158,6586
86713,1174364,64273,6115
71232,1245596,68928,4655
71390,1316986,74065,5137
74902,1391888,81477,7412
84930,1476818,87816,6339
87039,1563857,95039,7223
89349,1653206,102088,7049
81707,1734913,108192,6104
72395,1807308,113513,5321
1,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
2,2,0,0
0,2,0,0
0,2,0,0
0,2,0,0
1,3,0,0
0,3,0,0
0,3,0,0
9,12,0,0
2,14,0,0
2,16,0,0
12,28,0,0
1,29,0,0
6,35,0,0
0,35,0,0
1,36,0,0
3,39,1,1
0,39,1,0
0,39,1,0
0,39,1,0
0,39,1,0
0,39,1,0
0,39,1,0
0,39,1,0
1,40,2,1
0,40,2,0
3,43,2,0
1,1,0,0
1,2,0,0
0,2,0,0
0,2,1,1
0,2,1,0
1,3,1,0
0,3,1,0
2,5,1,0
2,7,1,0
0,7,1,0
0,7,1,0
1,8,1,0
0,8,1,0
0,8,1,0
1,9,1,0
0,9,1,0
0,9,1,0
0,9,1,0
1,10,1,0
1,11,2,1
0,11,3,1
0,11,3,0
3,14,3,0
0,14,3,0
1262,628326,0,51
15674,923060,0,1784
4767,315007,0,218
476,55170,0,32
58,7857,0,4
352,16296,0,2
0,721,0,0
22589,1946437,0,2091
874,587815,0,14
2442,172541,0,300
0,159516,0,0
0,136779,0,0
362,130434,0,26
5252,93873,0,778
1574,74877,0,98
0,61049,0,0
530,31119,0,254
868,27419,0,122
119,25807,0,17
0,25680,0,0
440,23870,0,27
2774,21102,0,22
514,17448,0,32
118,14159,0,16
282,11868,0,1
497,11445,0,114
0,10647,0,0
27,10564,0,5
88,10541,0,0
0,9784,0,0
27,7645,0,0
0,7529,0,0
0,7525,0,0
115,7049,0,6
246,6879,0,15
20,6623,0,5
178,6496,0,14
41,6400,0,0
0,6059,0,4
341,5837,0,3
435,5369,0,8
291,5223,0,20
353,5014,0,36
170,4987,0,5
282,4839,0,60
0,4521,0,0
411,4465,0,9
0,3472,0,0
197,3428,0,0
270,3372,0,5
0,3292,0,0
362,3281,0,4
0,3167,0,0
97,3161,0,5
0,2918,0,0
0,2852,0,0
34,2613,0,1
143,2415,0,0
0,2277,0,3
0,2190,0,0
0,2145,0,0
0,1983,0,0
135,1847,0,1
75,1838,0,0
0,1711,0,0
54,1704,0,6
161,1522,0,1
54,1512,0,13
0,1378,0,0
41,1373,0,3
17,1366,0,4
55,1355,0,1
8,1220,0,1
111,1202,0,2
49,1197,0,1
115,1113,0,0
46,1083,0,1
8,1070,0,0
28,1067,0,2
3,1013,0,0
209,1012,0,7
54,908,0,6
0,848,0,2
66,835,0,0
86,813,0,0
0,726,0,0
0,726,0,0
49,714,0,2
0,712,0,0
10,695,0,3
0,662,0,0
2,657,0,0
0,646,0,0
9,641,0,1
0,626,0,0
0,612,0,0
0,566,0,0
0,548,0,0
0,515,0,0
0,483,0,0
8,475,0,1
0,436,0,0
11,430,0,0
10,407,0,1
0,393,0,0
9,393,0,0
0,391,0,0
0,391,0,0
0,371,0,0
65,363,0,0
44,363,0,0
24,354,0,1
0,343,0,0
0,324,0,0
0,308,0,0
8,299,0,0
24,296,0,0
4,278,0,1
1,266,0,0
0,242,0,0
6,241,0,0
2,219,0,0
0,208,0,0
0,207,0,0
0,189,0,0
0,184,0,0
11,167,0,0
12,159,0,1
0,157,0,0
12,149,0,0
0,145,0,0
0,136,0,0
0,129,0,0
0,127,0,0
0,123,0,0
0,122,0,0
0,113,0,0
2,108,0,0
0,93,0,0
0,92,0,0
0,86,0,0
8,82,0,0
0,79,0,0
0,77,0,0
0,73,0,0
0,72,0,0
0,62,0,0
0,60,0,0
0,60,0,0
0,59,0,0
0,57,0,0
0,57,0,0
0,55,0,0
0,54,0,0
0,54,0,0
2,52,0,0
0,49,0,0
0,49,0,0
0,47,0,0
0,45,0,0
0,45,0,0
0,40,0,0
0,38,0,0
0,35,0,0
0,34,0,0
0,32,0,0
13,30,0,0
0,29,0,0
0,26,0,0
0,25,0,0
0,23,0,0
0,23,0,0
0,21,0,0
0,21,0,0
0,20,0,0
0,19,0,0
0,19,0,0
0,18,0,0
0,18,0,0
0,17,0,0
0,16,0,0
2,16,0,0
0,16,0,0
0,16,0,0
0,16,0,0
0,15,0,0
0,15,0,0
0,14,0,0
0,14,0,0
0,13,0,0
0,12,0,0
0,12,0,0
0,11,0,0
0,11,0,0
0,11,0,0
0,11,0,0
1,11,0,0
0,10,0,0
0,10,0,0
0,10,0,0
0,9,0,0
0,9,0,0
0,9,0,0
0,8,0,0
0,7,0,0
0,6,0,0
2,6,0,0
0,6,0,0
0,5,0,0
0,5,0,0
0,5,0,0
0,4,0,0
0,4,0,0
0,3,0,0
0,3,0,0
0,3,0,0
0,2,0,0
0,1,0,0
0,1,0,0
89,82249,0,0
1262,628326,0,51
15674,923060,0,1784
4767,315007,0,218
476,55170,0,32
58,7857,0,4
352,16296,0,2
0,721,0,0
22589,1946437,0,2091
11504,310240,0,349
28769,627064,0,1636
26276,907386,0,3221
4113,54694,0,167
67,7799,0,3
862,15944,0,47
0,721,0,0
71591,1923848,0,5423
108,82160,0,2
26641,586941,0,1535
3268,170099,0,547
3153,159516,0,566
4188,136779,0,574
2218,130072,0,172
4342,88621,0,717
1617,73303,0,111
4093,61049,0,98
942,30589,0,303
964,26551,0,86
273,25688,0,32
1297,25680,0,63
1238,23430,0,105
2558,18328,0,18
349,16934,0,31
96,14041,0,18
441,11586,0,13
465,10948,0,20
992,10647,0,31
25,10537,0,3
1248,10453,0,27
2265,9784,0,23
248,7618,0,20
63,7529,0,22
312,7525,0,2
260,6934,0,13
333,6633,0,15
78,6603,0,6
46,6359,0,2
144,6318,0,12
68,6059,0,5
266,5496,0,2
472,4934,0,6
284,4932,0,18
134,4817,0,1
442,4661,0,23
316,4557,0,26
398,4521,0,3
424,4054,0,5
72,3472,0,7
11,3292,0,3
252,3231,0,0
200,3167,0,4
325,3102,0,10
90,3064,0,3
341,2919,0,3
386,2918,0,1
76,2852,0,3
28,2579,0,2
135,2277,0,8
99,2272,0,2
125,2190,0,5
31,2145,0,1
69,1983,0,20
102,1763,0,8
50,1712,0,4
10,1711,0,0
50,1650,0,2
48,1458,0,10
26,1378,0,2
225,1361,0,0
19,1349,0,1
23,1332,0,3
66,1300,0,1
7,1212,0,2
50,1148,0,1
140,1091,0,2
9,1062,0,1
26,1039,0,1
28,1037,0,0
5,1010,0,0
133,998,0,0
26,854,0,4
28,848,0,0
182,803,0,5
27,769,0,0
128,727,0,0
19,726,0,3
57,726,0,3
0,712,0,0
10,685,0,3
58,665,0,3
29,662,0,1
4,655,0,0
8,646,0,0
2,632,0,0
52,626,0,1
17,612,0,0
0,566,0,0
19,548,0,1
18,515,0,0
0,483,0,1
21,467,0,0
5,436,0,0
42,419,0,0
4,397,0,0
5,393,0,0
2,391,0,0
2,391,0,0
6,384,0,0
15,371,0,1
20,343,0,0
30,330,0,3
0,324,0,0
69,319,0,0
18,308,0,0
84,298,0,0
11,291,0,0
2,274,0,0
15,272,0,0
3,265,0,0
14,242,0,0
1,235,0,0
7,217,0,0
11,208,0,1
11,207,0,0
8,189,0,0
0,184,0,0
2,157,0,0
1,156,0,0
13,147,0,0
2,145,0,0
12,137,0,0
0,136,0,0
0,129,0,0
1,127,0,0
18,123,0,1
0,122,0,0
0,113,0,0
0,106,0,0
0,93,0,0
0,92,0,0
0,86,0,0
0,79,0,0
1,77,0,0
3,74,0,0
1,73,0,0
1,72,0,0
21,62,0,0
0,60,0,0
35,60,0,1
9,59,0,1
0,57,0,1
8,57,0,0
2,55,0,0
1,54,0,0
0,54,0,0
0,50,0,0
3,49,0,0
17,49,0,0
2,47,0,0
2,45,0,0
0,45,0,0
7,40,0,0
0,38,0,0
0,35,0,0
0,34,0,0
0,32,0,0
10,29,0,2
1,26,0,0
0,25,0,0
2,23,0,0
5,23,0,0
0,21,0,0
0,21,0,0
0,20,0,0
0,19,0,0
0,19,0,0
4,18,0,0
0,18,0,0
3,17,0,0
1,17,0,0
3,16,0,0
0,16,0,0
0,16,0,0
0,16,0,0
0,15,0,0
1,15,0,0
0,14,0,0
2,14,0,0
0,14,0,0
0,13,0,0
0,12,0,0
0,12,0,0
3,11,0,0
0,11,0,0
2,11,0,0
0,11,0,0
2,10,0,0
0,10,0,0
1,10,0,0
0,10,0,0
0,9,0,0
0,9,0,0
0,9,0,0
0,8,0,0
0,7,0,0
0,6,0,0
0,6,0,0
0,5,0,1
0,5,0,0
0,5,0,0
0,4,0,0
0,4,0,0
2,4,0,0
0,3,0,0
0,3,0,0
0,3,0,0
0,2,0,0
0,1,0,0
0,1,0,0
11504,310240,0,349
28769,627064,0,1636
26276,907386,0,3221
4113,54694,0,167
67,7799,0,3
862,15944,0,47
0,721,0,0
71591,1923848,0,5423
